image,class
augmented_#4_000613_jpg.rf.beae9530ffe2d73c5d6fb3db830e2db5.jpg,12
augmented_#0_000617_jpg.rf.44d9d485d15f3ca4025fd2317529a309.jpg,12
augmented_#1_000617_jpg.rf.44d9d485d15f3ca4025fd2317529a309.jpg,12
augmented_#2_000617_jpg.rf.44d9d485d15f3ca4025fd2317529a309.jpg,12
augmented_#3_000617_jpg.rf.44d9d485d15f3ca4025fd2317529a309.jpg,12
augmented_#4_000617_jpg.rf.44d9d485d15f3ca4025fd2317529a309.jpg,12
augmented_#0_000622_jpg.rf.d4ba50b06d687a17b571f4efdd93530f.jpg,12
augmented_#1_000622_jpg.rf.d4ba50b06d687a17b571f4efdd93530f.jpg,12
augmented_#2_000622_jpg.rf.d4ba50b06d687a17b571f4efdd93530f.jpg,12
augmented_#3_000622_jpg.rf.d4ba50b06d687a17b571f4efdd93530f.jpg,12
augmented_#4_000622_jpg.rf.d4ba50b06d687a17b571f4efdd93530f.jpg,12
augmented_#0_000627_jpg.rf.c83cac476d03fd954a9bbb1bc667a60c.jpg,12
augmented_#1_000627_jpg.rf.c83cac476d03fd954a9bbb1bc667a60c.jpg,12
augmented_#2_000627_jpg.rf.c83cac476d03fd954a9bbb1bc667a60c.jpg,12
augmented_#3_000627_jpg.rf.c83cac476d03fd954a9bbb1bc667a60c.jpg,12
augmented_#4_000627_jpg.rf.c83cac476d03fd954a9bbb1bc667a60c.jpg,12
augmented_#0_000633_jpg.rf.d68f01254bfd3d389edc15798d44b35f.jpg,12
augmented_#1_000633_jpg.rf.d68f01254bfd3d389edc15798d44b35f.jpg,12
augmented_#2_000633_jpg.rf.d68f01254bfd3d389edc15798d44b35f.jpg,12
augmented_#3_000633_jpg.rf.d68f01254bfd3d389edc15798d44b35f.jpg,12
augmented_#4_000633_jpg.rf.d68f01254bfd3d389edc15798d44b35f.jpg,12
augmented_#0_000638_jpg.rf.b9cb97c1bfe46df97adee904dc8b25a3.jpg,12
augmented_#1_000638_jpg.rf.b9cb97c1bfe46df97adee904dc8b25a3.jpg,12
augmented_#2_000638_jpg.rf.b9cb97c1bfe46df97adee904dc8b25a3.jpg,12
augmented_#3_000638_jpg.rf.b9cb97c1bfe46df97adee904dc8b25a3.jpg,12
augmented_#4_000638_jpg.rf.b9cb97c1bfe46df97adee904dc8b25a3.jpg,12
augmented_#0_000642_jpg.rf.d1807cd6933bb7217688deb31a8bdb90.jpg,12
augmented_#1_000642_jpg.rf.d1807cd6933bb7217688deb31a8bdb90.jpg,12
augmented_#2_000642_jpg.rf.d1807cd6933bb7217688deb31a8bdb90.jpg,12
augmented_#3_000642_jpg.rf.d1807cd6933bb7217688deb31a8bdb90.jpg,12
augmented_#4_000642_jpg.rf.d1807cd6933bb7217688deb31a8bdb90.jpg,12
augmented_#0_000647_jpg.rf.0e072ae10944dd8ccfd62be5e7c095c3.jpg,12
augmented_#1_000647_jpg.rf.0e072ae10944dd8ccfd62be5e7c095c3.jpg,12
augmented_#2_000647_jpg.rf.0e072ae10944dd8ccfd62be5e7c095c3.jpg,12
augmented_#3_000647_jpg.rf.0e072ae10944dd8ccfd62be5e7c095c3.jpg,12
augmented_#4_000647_jpg.rf.0e072ae10944dd8ccfd62be5e7c095c3.jpg,12
augmented_#0_000653_jpg.rf.7385fb08c8ffd20d67145ec4746df6a8.jpg,12
augmented_#1_000653_jpg.rf.7385fb08c8ffd20d67145ec4746df6a8.jpg,12
augmented_#2_000653_jpg.rf.7385fb08c8ffd20d67145ec4746df6a8.jpg,12
augmented_#3_000653_jpg.rf.7385fb08c8ffd20d67145ec4746df6a8.jpg,12
augmented_#4_000653_jpg.rf.7385fb08c8ffd20d67145ec4746df6a8.jpg,12
augmented_#0_000660_jpg.rf.8d0bace41ff2b3112e08d01d705c0384.jpg,12
augmented_#1_000660_jpg.rf.8d0bace41ff2b3112e08d01d705c0384.jpg,12
augmented_#2_000660_jpg.rf.8d0bace41ff2b3112e08d01d705c0384.jpg,12
augmented_#3_000660_jpg.rf.8d0bace41ff2b3112e08d01d705c0384.jpg,12
augmented_#4_000660_jpg.rf.8d0bace41ff2b3112e08d01d705c0384.jpg,12
augmented_#0_000666_jpg.rf.933d66a8bfb82924da55089fbe868cad.jpg,12
augmented_#1_000666_jpg.rf.933d66a8bfb82924da55089fbe868cad.jpg,12
augmented_#2_000666_jpg.rf.933d66a8bfb82924da55089fbe868cad.jpg,12
augmented_#3_000666_jpg.rf.933d66a8bfb82924da55089fbe868cad.jpg,12
augmented_#4_000666_jpg.rf.933d66a8bfb82924da55089fbe868cad.jpg,12
augmented_#0_000672_jpg.rf.2ce5a6be79ded0a59062fc00fe526660.jpg,12
augmented_#1_000672_jpg.rf.2ce5a6be79ded0a59062fc00fe526660.jpg,12
augmented_#2_000672_jpg.rf.2ce5a6be79ded0a59062fc00fe526660.jpg,12
augmented_#3_000672_jpg.rf.2ce5a6be79ded0a59062fc00fe526660.jpg,12
augmented_#4_000672_jpg.rf.2ce5a6be79ded0a59062fc00fe526660.jpg,12
augmented_#0_000677_jpg.rf.d5fb66762eaa32a521ca4112bc067007.jpg,12
augmented_#1_000677_jpg.rf.d5fb66762eaa32a521ca4112bc067007.jpg,12
augmented_#2_000677_jpg.rf.d5fb66762eaa32a521ca4112bc067007.jpg,12
augmented_#3_000677_jpg.rf.d5fb66762eaa32a521ca4112bc067007.jpg,12
augmented_#4_000677_jpg.rf.d5fb66762eaa32a521ca4112bc067007.jpg,12
augmented_#0_000682_jpg.rf.0cdc278377f7da7e99bc9dc398b74ed9.jpg,12
augmented_#1_000682_jpg.rf.0cdc278377f7da7e99bc9dc398b74ed9.jpg,12
augmented_#2_000682_jpg.rf.0cdc278377f7da7e99bc9dc398b74ed9.jpg,12
augmented_#3_000682_jpg.rf.0cdc278377f7da7e99bc9dc398b74ed9.jpg,12
augmented_#4_000682_jpg.rf.0cdc278377f7da7e99bc9dc398b74ed9.jpg,12
augmented_#0_000688_jpg.rf.663e9560a08a05064d29383c249e5aa0.jpg,12
augmented_#1_000688_jpg.rf.663e9560a08a05064d29383c249e5aa0.jpg,12
augmented_#2_000688_jpg.rf.663e9560a08a05064d29383c249e5aa0.jpg,12
augmented_#3_000688_jpg.rf.663e9560a08a05064d29383c249e5aa0.jpg,12
augmented_#4_000688_jpg.rf.663e9560a08a05064d29383c249e5aa0.jpg,12
augmented_#0_000693_jpg.rf.7d2eb76de1c4ef8e5bda5eb89b5e9e27.jpg,12
augmented_#1_000693_jpg.rf.7d2eb76de1c4ef8e5bda5eb89b5e9e27.jpg,12
augmented_#2_000693_jpg.rf.7d2eb76de1c4ef8e5bda5eb89b5e9e27.jpg,12
augmented_#3_000693_jpg.rf.7d2eb76de1c4ef8e5bda5eb89b5e9e27.jpg,12
augmented_#4_000693_jpg.rf.7d2eb76de1c4ef8e5bda5eb89b5e9e27.jpg,12
augmented_#0_000701_jpg.rf.a5fcfb8350ab27574a430009a29bea41.jpg,13
augmented_#1_000701_jpg.rf.a5fcfb8350ab27574a430009a29bea41.jpg,13
augmented_#2_000701_jpg.rf.a5fcfb8350ab27574a430009a29bea41.jpg,13
augmented_#3_000701_jpg.rf.a5fcfb8350ab27574a430009a29bea41.jpg,13
augmented_#4_000701_jpg.rf.a5fcfb8350ab27574a430009a29bea41.jpg,13
augmented_#0_000706_jpg.rf.5e4e0d32110d444022ea3b88ebc5d4b5.jpg,11
augmented_#1_000706_jpg.rf.5e4e0d32110d444022ea3b88ebc5d4b5.jpg,11
augmented_#2_000706_jpg.rf.5e4e0d32110d444022ea3b88ebc5d4b5.jpg,11
augmented_#3_000706_jpg.rf.5e4e0d32110d444022ea3b88ebc5d4b5.jpg,11
augmented_#4_000706_jpg.rf.5e4e0d32110d444022ea3b88ebc5d4b5.jpg,11
augmented_#0_000714_jpg.rf.c55aab94dcbc748ff287058e32c2a548.jpg,13
augmented_#1_000714_jpg.rf.c55aab94dcbc748ff287058e32c2a548.jpg,13
augmented_#2_000714_jpg.rf.c55aab94dcbc748ff287058e32c2a548.jpg,13
augmented_#3_000714_jpg.rf.c55aab94dcbc748ff287058e32c2a548.jpg,13
augmented_#4_000714_jpg.rf.c55aab94dcbc748ff287058e32c2a548.jpg,13
augmented_#0_000723_jpg.rf.7d00fa7b63ed128f09c9392441b7ece8.jpg,13
augmented_#1_000723_jpg.rf.7d00fa7b63ed128f09c9392441b7ece8.jpg,13
augmented_#2_000723_jpg.rf.7d00fa7b63ed128f09c9392441b7ece8.jpg,13
augmented_#3_000723_jpg.rf.7d00fa7b63ed128f09c9392441b7ece8.jpg,13
augmented_#4_000723_jpg.rf.7d00fa7b63ed128f09c9392441b7ece8.jpg,13
augmented_#0_000727_jpg.rf.7e019dc04d26753b37b2c6c794b1ebc6.jpg,13
augmented_#1_000727_jpg.rf.7e019dc04d26753b37b2c6c794b1ebc6.jpg,13
augmented_#2_000727_jpg.rf.7e019dc04d26753b37b2c6c794b1ebc6.jpg,13
augmented_#3_000727_jpg.rf.7e019dc04d26753b37b2c6c794b1ebc6.jpg,13
augmented_#4_000727_jpg.rf.7e019dc04d26753b37b2c6c794b1ebc6.jpg,13
augmented_#0_000732_jpg.rf.388049b33ecb4f46b76d8037f7695bcc.jpg,7
augmented_#1_000732_jpg.rf.388049b33ecb4f46b76d8037f7695bcc.jpg,7
augmented_#2_000732_jpg.rf.388049b33ecb4f46b76d8037f7695bcc.jpg,7
augmented_#3_000732_jpg.rf.388049b33ecb4f46b76d8037f7695bcc.jpg,7
augmented_#4_000732_jpg.rf.388049b33ecb4f46b76d8037f7695bcc.jpg,7
augmented_#0_000739_jpg.rf.906f6bd894cf5d7014fa1a45c6af91c8.jpg,10
augmented_#1_000739_jpg.rf.906f6bd894cf5d7014fa1a45c6af91c8.jpg,10
augmented_#2_000739_jpg.rf.906f6bd894cf5d7014fa1a45c6af91c8.jpg,10
augmented_#3_000739_jpg.rf.906f6bd894cf5d7014fa1a45c6af91c8.jpg,10
augmented_#4_000739_jpg.rf.906f6bd894cf5d7014fa1a45c6af91c8.jpg,10
augmented_#0_000747_jpg.rf.2220b175278d80752fdda057f2df3f84.jpg,13
augmented_#1_000747_jpg.rf.2220b175278d80752fdda057f2df3f84.jpg,13
augmented_#2_000747_jpg.rf.2220b175278d80752fdda057f2df3f84.jpg,13
augmented_#3_000747_jpg.rf.2220b175278d80752fdda057f2df3f84.jpg,13
augmented_#4_000747_jpg.rf.2220b175278d80752fdda057f2df3f84.jpg,13
augmented_#0_000751_jpg.rf.749e67f61b089372fbfb07286bdb766e.jpg,13
augmented_#1_000751_jpg.rf.749e67f61b089372fbfb07286bdb766e.jpg,13
augmented_#2_000751_jpg.rf.749e67f61b089372fbfb07286bdb766e.jpg,13
augmented_#3_000751_jpg.rf.749e67f61b089372fbfb07286bdb766e.jpg,13
augmented_#4_000751_jpg.rf.749e67f61b089372fbfb07286bdb766e.jpg,13
augmented_#0_000757_jpg.rf.f590fe0be020d165945ae50b345c8f43.jpg,13
augmented_#1_000757_jpg.rf.f590fe0be020d165945ae50b345c8f43.jpg,13
augmented_#2_000757_jpg.rf.f590fe0be020d165945ae50b345c8f43.jpg,13
augmented_#3_000757_jpg.rf.f590fe0be020d165945ae50b345c8f43.jpg,13
augmented_#4_000757_jpg.rf.f590fe0be020d165945ae50b345c8f43.jpg,13
augmented_#0_000766_jpg.rf.f7d12dde6b0eca093855c77955640719.jpg,13
augmented_#1_000766_jpg.rf.f7d12dde6b0eca093855c77955640719.jpg,13
augmented_#2_000766_jpg.rf.f7d12dde6b0eca093855c77955640719.jpg,13
augmented_#3_000766_jpg.rf.f7d12dde6b0eca093855c77955640719.jpg,13
augmented_#4_000766_jpg.rf.f7d12dde6b0eca093855c77955640719.jpg,13
augmented_#0_000771_jpg.rf.eb7ca664ea28237cbf9c9e6ab4fc2f22.jpg,13
augmented_#1_000771_jpg.rf.eb7ca664ea28237cbf9c9e6ab4fc2f22.jpg,13
augmented_#2_000771_jpg.rf.eb7ca664ea28237cbf9c9e6ab4fc2f22.jpg,13
augmented_#3_000771_jpg.rf.eb7ca664ea28237cbf9c9e6ab4fc2f22.jpg,13
augmented_#4_000771_jpg.rf.eb7ca664ea28237cbf9c9e6ab4fc2f22.jpg,13
augmented_#0_000776_jpg.rf.9486fdbd366fa7e04fc7e2c371cd8f40.jpg,13
augmented_#1_000776_jpg.rf.9486fdbd366fa7e04fc7e2c371cd8f40.jpg,13
augmented_#2_000776_jpg.rf.9486fdbd366fa7e04fc7e2c371cd8f40.jpg,13
augmented_#3_000776_jpg.rf.9486fdbd366fa7e04fc7e2c371cd8f40.jpg,13
augmented_#4_000776_jpg.rf.9486fdbd366fa7e04fc7e2c371cd8f40.jpg,13
augmented_#0_000779_jpg.rf.6c63de0ace27b87664968de4c78865de.jpg,13
augmented_#1_000779_jpg.rf.6c63de0ace27b87664968de4c78865de.jpg,13
augmented_#2_000779_jpg.rf.6c63de0ace27b87664968de4c78865de.jpg,13
augmented_#3_000779_jpg.rf.6c63de0ace27b87664968de4c78865de.jpg,13
augmented_#4_000779_jpg.rf.6c63de0ace27b87664968de4c78865de.jpg,13
augmented_#0_000781_jpg.rf.33531a453aa8511b2f49b341477bc969.jpg,13
augmented_#1_000781_jpg.rf.33531a453aa8511b2f49b341477bc969.jpg,13
augmented_#2_000781_jpg.rf.33531a453aa8511b2f49b341477bc969.jpg,13
augmented_#3_000781_jpg.rf.33531a453aa8511b2f49b341477bc969.jpg,13
augmented_#4_000781_jpg.rf.33531a453aa8511b2f49b341477bc969.jpg,13
augmented_#0_000784_jpg.rf.883792ef9755e7503f8cdd5fca8cccd2.jpg,13
augmented_#1_000784_jpg.rf.883792ef9755e7503f8cdd5fca8cccd2.jpg,13
augmented_#2_000784_jpg.rf.883792ef9755e7503f8cdd5fca8cccd2.jpg,13
augmented_#3_000784_jpg.rf.883792ef9755e7503f8cdd5fca8cccd2.jpg,13
augmented_#4_000784_jpg.rf.883792ef9755e7503f8cdd5fca8cccd2.jpg,13
augmented_#0_000788_jpg.rf.2dd10c39a0ec849dea36c9ffb34cd868.jpg,0
augmented_#1_000788_jpg.rf.2dd10c39a0ec849dea36c9ffb34cd868.jpg,0
augmented_#2_000788_jpg.rf.2dd10c39a0ec849dea36c9ffb34cd868.jpg,0
augmented_#3_000788_jpg.rf.2dd10c39a0ec849dea36c9ffb34cd868.jpg,0
augmented_#4_000788_jpg.rf.2dd10c39a0ec849dea36c9ffb34cd868.jpg,0
augmented_#0_000791_jpg.rf.f70fd087d69793613b2366dcadc71d9e.jpg,13
augmented_#1_000791_jpg.rf.f70fd087d69793613b2366dcadc71d9e.jpg,13
augmented_#2_000791_jpg.rf.f70fd087d69793613b2366dcadc71d9e.jpg,13
augmented_#3_000791_jpg.rf.f70fd087d69793613b2366dcadc71d9e.jpg,13
augmented_#4_000791_jpg.rf.f70fd087d69793613b2366dcadc71d9e.jpg,13
augmented_#0_000795_jpg.rf.74bd9dd4127c8062c2cce9ef900ec575.jpg,0
augmented_#1_000795_jpg.rf.74bd9dd4127c8062c2cce9ef900ec575.jpg,0
augmented_#2_000795_jpg.rf.74bd9dd4127c8062c2cce9ef900ec575.jpg,0
augmented_#3_000795_jpg.rf.74bd9dd4127c8062c2cce9ef900ec575.jpg,0
augmented_#4_000795_jpg.rf.74bd9dd4127c8062c2cce9ef900ec575.jpg,0
augmented_#0_000798_jpg.rf.ad09d16ffa7ada3d5807b5bfb3593b92.jpg,7
augmented_#1_000798_jpg.rf.ad09d16ffa7ada3d5807b5bfb3593b92.jpg,7
augmented_#2_000798_jpg.rf.ad09d16ffa7ada3d5807b5bfb3593b92.jpg,7
augmented_#3_000798_jpg.rf.ad09d16ffa7ada3d5807b5bfb3593b92.jpg,7
augmented_#4_000798_jpg.rf.ad09d16ffa7ada3d5807b5bfb3593b92.jpg,7
augmented_#0_000800_jpg.rf.a20e5abbce606bf8fc5c664b0eec01a7.jpg,1
augmented_#1_000800_jpg.rf.a20e5abbce606bf8fc5c664b0eec01a7.jpg,1
augmented_#2_000800_jpg.rf.a20e5abbce606bf8fc5c664b0eec01a7.jpg,1
augmented_#3_000800_jpg.rf.a20e5abbce606bf8fc5c664b0eec01a7.jpg,1
augmented_#4_000800_jpg.rf.a20e5abbce606bf8fc5c664b0eec01a7.jpg,1
augmented_#0_000802_jpg.rf.e53aa9c689a1d5bd82a51bf110d37c5b.jpg,7
augmented_#1_000802_jpg.rf.e53aa9c689a1d5bd82a51bf110d37c5b.jpg,7
augmented_#2_000802_jpg.rf.e53aa9c689a1d5bd82a51bf110d37c5b.jpg,7
augmented_#3_000802_jpg.rf.e53aa9c689a1d5bd82a51bf110d37c5b.jpg,7
augmented_#4_000802_jpg.rf.e53aa9c689a1d5bd82a51bf110d37c5b.jpg,7
augmented_#0_000807_jpg.rf.6299c8be7c6de8d703088841c7ba64a8.jpg,11
augmented_#1_000807_jpg.rf.6299c8be7c6de8d703088841c7ba64a8.jpg,11
augmented_#2_000807_jpg.rf.6299c8be7c6de8d703088841c7ba64a8.jpg,11
augmented_#3_000807_jpg.rf.6299c8be7c6de8d703088841c7ba64a8.jpg,11
augmented_#4_000807_jpg.rf.6299c8be7c6de8d703088841c7ba64a8.jpg,11
augmented_#0_000810_jpg.rf.f5b775fb23835f3182608f15b27b98d9.jpg,11
augmented_#1_000810_jpg.rf.f5b775fb23835f3182608f15b27b98d9.jpg,11
augmented_#2_000810_jpg.rf.f5b775fb23835f3182608f15b27b98d9.jpg,11
augmented_#3_000810_jpg.rf.f5b775fb23835f3182608f15b27b98d9.jpg,11
augmented_#4_000810_jpg.rf.f5b775fb23835f3182608f15b27b98d9.jpg,11
augmented_#0_000813_jpg.rf.cfc13a0010e2c02df4d6d28cd38e2c47.jpg,0
augmented_#1_000813_jpg.rf.cfc13a0010e2c02df4d6d28cd38e2c47.jpg,0
augmented_#2_000813_jpg.rf.cfc13a0010e2c02df4d6d28cd38e2c47.jpg,0
augmented_#3_000813_jpg.rf.cfc13a0010e2c02df4d6d28cd38e2c47.jpg,0
augmented_#4_000813_jpg.rf.cfc13a0010e2c02df4d6d28cd38e2c47.jpg,0
augmented_#0_000817_jpg.rf.cf389c063e8932bb6c53e02be9bda63b.jpg,1
augmented_#1_000817_jpg.rf.cf389c063e8932bb6c53e02be9bda63b.jpg,1
augmented_#2_000817_jpg.rf.cf389c063e8932bb6c53e02be9bda63b.jpg,1
augmented_#3_000817_jpg.rf.cf389c063e8932bb6c53e02be9bda63b.jpg,1
augmented_#4_000817_jpg.rf.cf389c063e8932bb6c53e02be9bda63b.jpg,1
augmented_#0_000820_jpg.rf.12a2946a7043d85489ad3344162592a0.jpg,13
augmented_#1_000820_jpg.rf.12a2946a7043d85489ad3344162592a0.jpg,13
augmented_#2_000820_jpg.rf.12a2946a7043d85489ad3344162592a0.jpg,13
augmented_#3_000820_jpg.rf.12a2946a7043d85489ad3344162592a0.jpg,13
augmented_#4_000820_jpg.rf.12a2946a7043d85489ad3344162592a0.jpg,13
augmented_#0_000823_jpg.rf.9c7dd0ec4364c2476b389a67839a7f1d.jpg,0
augmented_#1_000823_jpg.rf.9c7dd0ec4364c2476b389a67839a7f1d.jpg,0
augmented_#2_000823_jpg.rf.9c7dd0ec4364c2476b389a67839a7f1d.jpg,0
augmented_#3_000823_jpg.rf.9c7dd0ec4364c2476b389a67839a7f1d.jpg,0
augmented_#4_000823_jpg.rf.9c7dd0ec4364c2476b389a67839a7f1d.jpg,0
augmented_#0_000826_jpg.rf.26507f3966315e1dfa81c085d582f492.jpg,7
augmented_#1_000826_jpg.rf.26507f3966315e1dfa81c085d582f492.jpg,7
augmented_#2_000826_jpg.rf.26507f3966315e1dfa81c085d582f492.jpg,7
augmented_#3_000826_jpg.rf.26507f3966315e1dfa81c085d582f492.jpg,7
augmented_#4_000826_jpg.rf.26507f3966315e1dfa81c085d582f492.jpg,7
augmented_#0_000829_jpg.rf.ea57a425a073bc4fb012dddec9179d4f.jpg,0
augmented_#1_000829_jpg.rf.ea57a425a073bc4fb012dddec9179d4f.jpg,0
augmented_#2_000829_jpg.rf.ea57a425a073bc4fb012dddec9179d4f.jpg,0
augmented_#3_000829_jpg.rf.ea57a425a073bc4fb012dddec9179d4f.jpg,0
augmented_#4_000829_jpg.rf.ea57a425a073bc4fb012dddec9179d4f.jpg,0
augmented_#0_000832_jpg.rf.6d1c3da4b572768a1712fe46670b2ad7.jpg,1
augmented_#1_000832_jpg.rf.6d1c3da4b572768a1712fe46670b2ad7.jpg,1
augmented_#2_000832_jpg.rf.6d1c3da4b572768a1712fe46670b2ad7.jpg,1
augmented_#3_000832_jpg.rf.6d1c3da4b572768a1712fe46670b2ad7.jpg,1
augmented_#4_000832_jpg.rf.6d1c3da4b572768a1712fe46670b2ad7.jpg,1
augmented_#0_000838_jpg.rf.a7e1c35a1a52b79a4fb9bd750a8ecc7b.jpg,0
augmented_#1_000838_jpg.rf.a7e1c35a1a52b79a4fb9bd750a8ecc7b.jpg,0
augmented_#2_000838_jpg.rf.a7e1c35a1a52b79a4fb9bd750a8ecc7b.jpg,0
augmented_#3_000838_jpg.rf.a7e1c35a1a52b79a4fb9bd750a8ecc7b.jpg,0
augmented_#4_000838_jpg.rf.a7e1c35a1a52b79a4fb9bd750a8ecc7b.jpg,0
augmented_#0_000840_jpg.rf.0e682baa33f2f8436d631cfb02a778f3.jpg,1
augmented_#1_000840_jpg.rf.0e682baa33f2f8436d631cfb02a778f3.jpg,1
augmented_#2_000840_jpg.rf.0e682baa33f2f8436d631cfb02a778f3.jpg,1
augmented_#3_000840_jpg.rf.0e682baa33f2f8436d631cfb02a778f3.jpg,1
augmented_#4_000840_jpg.rf.0e682baa33f2f8436d631cfb02a778f3.jpg,1
augmented_#0_000844_jpg.rf.6fab11a473d29cecbb8affb9b3bc70bb.jpg,13
augmented_#1_000844_jpg.rf.6fab11a473d29cecbb8affb9b3bc70bb.jpg,13
augmented_#2_000844_jpg.rf.6fab11a473d29cecbb8affb9b3bc70bb.jpg,13
augmented_#3_000844_jpg.rf.6fab11a473d29cecbb8affb9b3bc70bb.jpg,13
augmented_#4_000844_jpg.rf.6fab11a473d29cecbb8affb9b3bc70bb.jpg,13
augmented_#0_000847_jpg.rf.03565b184d58e18681195a3f3189ee6c.jpg,13
augmented_#1_000847_jpg.rf.03565b184d58e18681195a3f3189ee6c.jpg,13
augmented_#2_000847_jpg.rf.03565b184d58e18681195a3f3189ee6c.jpg,13
augmented_#3_000847_jpg.rf.03565b184d58e18681195a3f3189ee6c.jpg,13
augmented_#4_000847_jpg.rf.03565b184d58e18681195a3f3189ee6c.jpg,13
augmented_#0_000850_JPG_jpg.rf.fa7c9c332e19aba36a00419ef6606bc5.jpg,0
augmented_#1_000850_JPG_jpg.rf.fa7c9c332e19aba36a00419ef6606bc5.jpg,0
augmented_#2_000850_JPG_jpg.rf.fa7c9c332e19aba36a00419ef6606bc5.jpg,0
augmented_#3_000850_JPG_jpg.rf.fa7c9c332e19aba36a00419ef6606bc5.jpg,0
augmented_#4_000850_JPG_jpg.rf.fa7c9c332e19aba36a00419ef6606bc5.jpg,0
augmented_#0_000853_jpg.rf.92a8f963e7b7f95e7174bfc1144eebd5.jpg,0
augmented_#1_000853_jpg.rf.92a8f963e7b7f95e7174bfc1144eebd5.jpg,0
augmented_#2_000853_jpg.rf.92a8f963e7b7f95e7174bfc1144eebd5.jpg,0
augmented_#3_000853_jpg.rf.92a8f963e7b7f95e7174bfc1144eebd5.jpg,0
augmented_#4_000853_jpg.rf.92a8f963e7b7f95e7174bfc1144eebd5.jpg,0
augmented_#0_000856_jpg.rf.8f2082dc8cdabafecb6959ec843bb90e.jpg,1
augmented_#1_000856_jpg.rf.8f2082dc8cdabafecb6959ec843bb90e.jpg,1
augmented_#2_000856_jpg.rf.8f2082dc8cdabafecb6959ec843bb90e.jpg,1
augmented_#3_000856_jpg.rf.8f2082dc8cdabafecb6959ec843bb90e.jpg,1
augmented_#4_000856_jpg.rf.8f2082dc8cdabafecb6959ec843bb90e.jpg,1
augmented_#0_000858_JPG_jpg.rf.0e002c1565afa30f914e614039b3698e.jpg,0
augmented_#1_000858_JPG_jpg.rf.0e002c1565afa30f914e614039b3698e.jpg,0
augmented_#2_000858_JPG_jpg.rf.0e002c1565afa30f914e614039b3698e.jpg,0
augmented_#3_000858_JPG_jpg.rf.0e002c1565afa30f914e614039b3698e.jpg,0
augmented_#4_000858_JPG_jpg.rf.0e002c1565afa30f914e614039b3698e.jpg,0
augmented_#0_000861_jpg.rf.2a39a3c455d966aa6da281512071faa8.jpg,0
augmented_#1_000861_jpg.rf.2a39a3c455d966aa6da281512071faa8.jpg,0
augmented_#2_000861_jpg.rf.2a39a3c455d966aa6da281512071faa8.jpg,0
augmented_#3_000861_jpg.rf.2a39a3c455d966aa6da281512071faa8.jpg,0
augmented_#4_000861_jpg.rf.2a39a3c455d966aa6da281512071faa8.jpg,0
augmented_#0_000863_JPG_jpg.rf.1fc66e88d5813c43abafeeabfb0a9ae4.jpg,0
augmented_#1_000863_JPG_jpg.rf.1fc66e88d5813c43abafeeabfb0a9ae4.jpg,0
augmented_#2_000863_JPG_jpg.rf.1fc66e88d5813c43abafeeabfb0a9ae4.jpg,0
augmented_#3_000863_JPG_jpg.rf.1fc66e88d5813c43abafeeabfb0a9ae4.jpg,0
augmented_#4_000863_JPG_jpg.rf.1fc66e88d5813c43abafeeabfb0a9ae4.jpg,0
augmented_#0_000868_jpg.rf.cfe71d32ac0988daa1bb326da37e1957.jpg,0
augmented_#1_000868_jpg.rf.cfe71d32ac0988daa1bb326da37e1957.jpg,0
augmented_#2_000868_jpg.rf.cfe71d32ac0988daa1bb326da37e1957.jpg,0
augmented_#3_000868_jpg.rf.cfe71d32ac0988daa1bb326da37e1957.jpg,0
augmented_#4_000868_jpg.rf.cfe71d32ac0988daa1bb326da37e1957.jpg,0
augmented_#0_000870_jpg.rf.f4039d315da383c90782b265796e0c78.jpg,0
augmented_#1_000870_jpg.rf.f4039d315da383c90782b265796e0c78.jpg,0
augmented_#2_000870_jpg.rf.f4039d315da383c90782b265796e0c78.jpg,0
augmented_#3_000870_jpg.rf.f4039d315da383c90782b265796e0c78.jpg,0
augmented_#4_000870_jpg.rf.f4039d315da383c90782b265796e0c78.jpg,0
augmented_#0_000872_jpg.rf.e9679f89a5430ca21a5aed40f5cc3b3a.jpg,0
augmented_#1_000872_jpg.rf.e9679f89a5430ca21a5aed40f5cc3b3a.jpg,0
augmented_#2_000872_jpg.rf.e9679f89a5430ca21a5aed40f5cc3b3a.jpg,0
augmented_#3_000872_jpg.rf.e9679f89a5430ca21a5aed40f5cc3b3a.jpg,0
augmented_#4_000872_jpg.rf.e9679f89a5430ca21a5aed40f5cc3b3a.jpg,0
augmented_#0_000875_JPG_jpg.rf.2d16a5d64e046f6d3823fd861e1cbfc6.jpg,0
augmented_#1_000875_JPG_jpg.rf.2d16a5d64e046f6d3823fd861e1cbfc6.jpg,0
augmented_#2_000875_JPG_jpg.rf.2d16a5d64e046f6d3823fd861e1cbfc6.jpg,0
augmented_#3_000875_JPG_jpg.rf.2d16a5d64e046f6d3823fd861e1cbfc6.jpg,0
augmented_#4_000875_JPG_jpg.rf.2d16a5d64e046f6d3823fd861e1cbfc6.jpg,0
augmented_#0_000878_JPG_jpg.rf.ccf6097d444d7ff349b865c80811f2bf.jpg,0
augmented_#1_000878_JPG_jpg.rf.ccf6097d444d7ff349b865c80811f2bf.jpg,0
augmented_#2_000878_JPG_jpg.rf.ccf6097d444d7ff349b865c80811f2bf.jpg,0
augmented_#3_000878_JPG_jpg.rf.ccf6097d444d7ff349b865c80811f2bf.jpg,0
